sampleid,date,site,species,numbercaught,numberseen,weight,juveniles,males,females
70,01/06/2011,Maracas u,Astyanax bimaculatus,1,0,18.9,,,
70,01/06/2011,Maracas u,Astyanax bimaculatus,1,0,52.7,,,
70,01/06/2011,Maracas u,Crenicichla frenata,43,0,0.4,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,7,0,0.1,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,2,0,22,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,1,0,1.6,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,1,0,2,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,1,0,1.2,,,
70,01/06/2011,Maracas u,Andinoacara pulcher,2,0,0.4,,,
70,01/06/2011,Maracas u,Rivulus hartii,6,0,0.1,,,
70,01/06/2011,Maracas u,Rivulus hartii,1,0,1.2,,,
70,01/06/2011,Maracas u,Poecilia reticulata,42,0,0.08,28,5,9
70,01/06/2011,Maracas u,Macrobrachium faustinum,1,0,3.3,,,
70,01/06/2011,Maracas u,Macrobrachium faustinum,1,0,1.9,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,4.8,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,5.9,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,4.1,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,9.7,,,
12,03/06/2011,Maracas d,Hypostomus robinii,1,0,5.6,,,
12,03/06/2011,Maracas d,Hypostomus robinii,1,0,4.8,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,2,0,7.3,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,1,0,10.2,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,3,0,9.8,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,3,0,12,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,1,0,18.6,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,2,0,8.7,,,
12,03/06/2011,Maracas d,Rhamdia quelen,2,0,48,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,22.4,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,26.9,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,11.8,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,19.4,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,36.9,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,40.8,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,4.1,,,
12,03/06/2011,Maracas d,Rhamdia quelen,1,0,13.4,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,3,0,20,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,4,0,34,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,1.3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,6,0,27,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,4,0,32,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,37.6,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,3,0,4.7,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,16.3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,24.7,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,21.3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,3,0,0.7,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,7.4,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,42.4,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,45.4,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,13.5,,,
12,03/06/2011,Maracas d,Hoplias malabaricus,2,0,5,,,
12,03/06/2011,Maracas d,Hoplias malabaricus,1,0,20.9,,,
12,03/06/2011,Maracas d,Hoplias malabaricus,1,0,90.2,,,
12,03/06/2011,Maracas d,Hoplias malabaricus,1,0,12.6,,,
12,03/06/2011,Maracas d,Ancistrus maracasae,1,0,2.8,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,3,0,9.3,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,3,0,4.5,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,3,0,3.9,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,4,0,7.4,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,3,0,6.4,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,5.4,,,
12,03/06/2011,Maracas d,Hemibrycon taeniurus,1,0,10.5,,,
12,03/06/2011,Maracas d,Hoplias malabaricus,1,0,20.4,,,
12,03/06/2011,Maracas d,Ancistrus maracasae,1,0,5.1,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,1,0,8.9,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,2,0,7.3,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,1,0,8,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,26,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,6.5,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,3.7,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,16,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,24.2,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,5.2,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,21.3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,2,0,1.3,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,2.9,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,2,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,1,0,1.4,,,
12,03/06/2011,Maracas d,Astyanax bimaculatus,0,10,15,,,
12,03/06/2011,Maracas d,Andinoacara pulcher,0,50,0.1,,,
12,03/06/2011,Maracas d,Poecilia reticulata,397,0,0.07,300,31,66
52,03/06/2011,Maracas u,Hemibrycon taeniurus,7,0,3.6,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,7.8,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,2.6,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,13.9,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,3,0,6.3,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,5.9,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,15,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,1,0,9.5,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,22,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,16.9,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,20.6,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,3,0,10.8,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,35.1,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,55.9,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,6.8,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,7.6,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,24.4,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,36.5,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,3,0,39,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,27.4,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,19,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,14.9,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,25.7,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,23.8,,,
52,03/06/2011,Maracas u,Rhamdia quelen,1,0,11,,,
52,03/06/2011,Maracas u,Rhamdia quelen,1,0,22.4,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,20.3,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,13.1,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,23.6,,,
52,03/06/2011,Maracas u,Hypostomus robinii,1,0,6.8,,,
52,03/06/2011,Maracas u,Hypostomus robinii,1,0,52.7,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,0,3,20,,,
52,03/06/2011,Maracas u,Hemibrycon taeniurus,0,5,4,,,
52,03/06/2011,Maracas u,Hypostomus robinii,0,2,15,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,35.8,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,5,0,6,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,4,0,41,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,9.8,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,5,0,8,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,33.2,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,28,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,4,0,20,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,47.1,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,3,0,16,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,51.3,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,3.9,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,6.3,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,2,0,5,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,12.6,,,
52,03/06/2011,Maracas u,Astyanax bimaculatus,1,0,14.7,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,2,0,0.8,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,3,0,1.2,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,2,0,0.3,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,1.7,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,19.6,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,37.2,,,
52,03/06/2011,Maracas u,Andinoacara pulcher,1,0,3.2,,,
52,03/06/2011,Maracas u,Hoplias malabaricus,1,0,420,,,
52,03/06/2011,Maracas u,Rivulus hartii,1,0,2.5,,,
52,03/06/2011,Maracas u,Rivulus hartii,18,0,0.3,,,
52,03/06/2011,Maracas u,Rivulus hartii,1,0,1,,,
52,03/06/2011,Maracas u,Poecilia reticulata,17,0,0.14,3,6,8
52,03/06/2011,Maracas u,Macrobrachium spp.,1,0,8.6,,,
67,06/06/2011,Quare d,Rivulus hartii,2,0,5.8,,,
67,06/06/2011,Quare d,Rivulus hartii,3,0,2.5,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,0.7,,,
67,06/06/2011,Quare d,Rivulus hartii,2,0,2.1,,,
67,06/06/2011,Quare d,Rivulus hartii,2,0,1.8,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,1.2,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,3.7,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,18.4,,,
67,06/06/2011,Quare d,Andinoacara pulcher,4,0,0.7,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,20.5,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,2.6,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,8.4,,,
67,06/06/2011,Quare d,Andinoacara pulcher,2,0,24,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,17,,,
67,06/06/2011,Quare d,Andinoacara pulcher,2,0,13.7,,,
67,06/06/2011,Quare d,Hypostomus robinii,2,0,0.7,,,
67,06/06/2011,Quare d,Hypostomus robinii,1,0,1.2,,,
67,06/06/2011,Quare d,Hypostomus robinii,1,0,3.7,,,
67,06/06/2011,Quare d,Hypostomus robinii,1,0,4.9,,,
67,06/06/2011,Quare d,Rivulus hartii,2,0,1.5,,,
67,06/06/2011,Quare d,Rivulus hartii,4,0,1.1,,,
67,06/06/2011,Quare d,Rivulus hartii,6,0,0.8,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,4,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,1.8,,,
67,06/06/2011,Quare d,Rivulus hartii,3,0,0.3,,,
67,06/06/2011,Quare d,Rivulus hartii,1,0,0.6,,,
67,06/06/2011,Quare d,Rivulus hartii,15,0,0.3,,,
67,06/06/2011,Quare d,Andinoacara pulcher,1,0,0.1,,,
67,06/06/2011,Quare d,Poecilia reticulata,131,0,0.12,56,9,66
68,06/06/2011,Quare u,Rivulus hartii,1,0,2.6,,,
68,06/06/2011,Quare u,Rivulus hartii,1,0,1.9,,,
68,06/06/2011,Quare u,Rivulus hartii,1,0,6.5,,,
68,06/06/2011,Quare u,Rivulus hartii,1,0,9.2,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,25.8,,,
68,06/06/2011,Quare u,Andinoacara pulcher,2,0,10.5,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,8.3,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,13.8,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,27.4,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,17.4,,,
68,06/06/2011,Quare u,Andinoacara pulcher,2,0,19.3,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,0.2,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,0.2,,,
68,06/06/2011,Quare u,Poecilia reticulata,127,0,0.1,74,11,42
68,06/06/2011,Quare u,Rivulus hartii,1,0,0.6,,,
68,06/06/2011,Quare u,Rivulus hartii,2,0,0.9,,,
68,06/06/2011,Quare u,Andinoacara pulcher,2,0,0.1,,,
68,06/06/2011,Quare u,Andinoacara pulcher,1,0,1.2,,,
68,06/06/2011,Quare u,Andinoacara pulcher,2,0,1.5,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,13.8,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,1.6,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,2.7,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,0.4,,,
68,06/06/2011,Quare u,Crenicichla frenata,1,0,1.3,,,
68,06/06/2011,Quare u,Rivulus hartii,3,0,0.3,,,
68,06/06/2011,Quare u,Hypostomus robinii,0,2,15,,,
68,06/06/2011,Quare u,Andinoacara pulcher,0,1,18,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,4.1,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,2,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,6.4,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,3,0,9.5,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,3.6,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,2.3,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,9.8,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,7.6,,,
67,06/06/2011,Quare d,Macrobrachium acanthurus,1,0,4,,,
67,06/06/2011,Quare d,Macrobrachium faustinum,1,0,0.4,,,
68,06/06/2011,Quare u,Macrobrachium acanthurus,1,0,9.3,,,
68,06/06/2011,Quare u,Macrobrachium acanthurus,1,0,7.1,,,
68,06/06/2011,Quare u,Macrobrachium acanthurus,2,0,8.7,,,
68,06/06/2011,Quare u,Macrobrachium acanthurus,1,0,6.8,,,
68,06/06/2011,Quare u,Macrobrachium faustinum,1,0,3.3,,,
68,06/06/2011,Quare u,Macrobrachium faustinum,1,0,4.2,,,
15,02/08/2011,Quare d,Crenicichla frenata,1,0,3,,,
15,02/08/2011,Quare d,Crenicichla frenata,1,0,27.3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,5.1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,5.1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.8,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,5.8,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,5.3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.5,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.9,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,3.2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.8,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,5.6,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,2.3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,2,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,0.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,4.8,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,2.5,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.4,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.3,,,
15,02/08/2011,Quare d,Rivulus hartii,1,0,1.6,,,
15,02/08/2011,Quare d,Oreochromis mossambicus,1,0,117,,,
15,02/08/2011,Quare d,Hypostomus robinii,1,0,1.9,,,
15,02/08/2011,Quare d,Hypostomus robinii,1,0,0.9,,,
15,02/08/2011,Quare d,Hypostomus robinii,1,0,1.7,,,
15,02/08/2011,Quare d,Poecilia reticulata,164,0,0.1,93,27,51
15,02/08/2011,Quare d,Rivulus hartii,3,0,0.1,,,
18,02/08/2011,Quare u,Rivulus hartii,2,0,3.1,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,0.8,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,2.4,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,4,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,2.6,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,1.3,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,9.4,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,5.8,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,6.7,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,9.2,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,1.4,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,6.9,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,16.7,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,1.9,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,29.1,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,22.1,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,2.2,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,20.6,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,27.4,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,15.9,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,14.5,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,8.4,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,14.4,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,24.1,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,16.2,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,3.1,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,6.7,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,2.7,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,4.3,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,18.2,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,51.8,,,
18,02/08/2011,Quare u,Hypostomus robinii,1,0,1.4,,,
18,02/08/2011,Quare u,Hemigrammus unilineatus,1,0,3.4,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,2.8,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,6.6,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,3.7,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,4.2,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,2.7,,,
18,02/08/2011,Quare u,Crenicichla frenata,1,0,1.8,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,0.6,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,1.2,,,
18,02/08/2011,Quare u,Rivulus hartii,1,0,0.5,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,6,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,1.6,,,
18,02/08/2011,Quare u,Andinoacara pulcher,1,0,3.2,,,
18,02/08/2011,Quare u,Poecilia reticulata,135,0,0.1,64,26,45
15,02/08/2011,Quare d,Macrobrachium acanthurus,1,0,6,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,1,0,11.4,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,2,0,4.8,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,2,0,5.3,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,1,0,15.6,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,2,0,4,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,1,0,10.1,,,
15,02/08/2011,Quare d,Macrobrachium acanthurus,1,0,14.3,,,
15,02/08/2011,Quare d,Macrobrachium crenulatum,1,0,13.9,,,
15,02/08/2011,Quare d,Macrobrachium crenulatum,1,0,18.3,,,
15,02/08/2011,Quare d,Macrobrachium carcinus,1,0,25.5,,,
18,02/08/2011,Quare u,Macrobrachium faustinum,1,0,1,,,
18,02/08/2011,Quare u,Macrobrachium spp.,1,0,9.5,,,
18,02/08/2011,Quare u,Macrobrachium spp.,1,0,10.3,,,
19,03/08/2011,Turure d,Rhamdia quelen,1,0,27.9,,,
19,03/08/2011,Turure d,Rhamdia quelen,1,0,52.5,,,
19,03/08/2011,Turure d,Rhamdia quelen,1,0,150.7,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,5.8,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,10.9,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,7.1,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,3.8,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,8,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,7.2,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,11.4,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,4.4,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,6.1,,,
19,03/08/2011,Turure d,Hypostomus robinii,1,0,1.5,,,
19,03/08/2011,Turure d,Andinoacara pulcher,1,0,13.6,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,1.3,,,
19,03/08/2011,Turure d,Hoplias malabaricus,1,0,19.3,,,
19,03/08/2011,Turure d,Hoplias malabaricus,1,0,12.3,,,
19,03/08/2011,Turure d,Hoplias malabaricus,1,0,15.4,,,
19,03/08/2011,Turure d,Corynopoma riisei ,2,0,0.6,,,
19,03/08/2011,Turure d,Corynopoma riisei ,3,0,1.1,,,
19,03/08/2011,Turure d,Corynopoma riisei ,4,0,0.5,,,
19,03/08/2011,Turure d,Corynopoma riisei ,4,0,0.9,,,
19,03/08/2011,Turure d,Corynopoma riisei ,4,0,0.3,,,
19,03/08/2011,Turure d,Corynopoma riisei ,1,0,0.7,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,1.2,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,1.7,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,0.5,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,3.2,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,3.8,,,
19,03/08/2011,Turure d,Hemibrycon taeniurus,1,0,1.5,,,
19,03/08/2011,Turure d,Astyanax bimaculatus,1,0,4.6,,,
19,03/08/2011,Turure d,Odontostilbe pulcher,1,0,0.9,,,
19,03/08/2011,Turure d,Odontostilbe pulcher,1,0,0.6,,,
19,03/08/2011,Turure d,Odontostilbe pulcher,1,0,0.3,,,
19,03/08/2011,Turure d,Corydoras aeneus,4,0,0.5,,,
19,03/08/2011,Turure d,Corydoras aeneus,5,0,0.9,,,
19,03/08/2011,Turure d,Corydoras aeneus,3,0,0.7,,,
19,03/08/2011,Turure d,Corydoras aeneus,2,0,0.6,,,
19,03/08/2011,Turure d,Corydoras aeneus,2,0,0.3,,,
19,03/08/2011,Turure d,Corydoras aeneus,2,0,0.4,,,
19,03/08/2011,Turure d,Poecilia reticulata,19,0,0.11,9,3,7
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,3.5,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,10.1,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,2.9,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,2,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,2.7,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,2,0,2.3,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,7.9,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,2.2,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,5.9,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,3.6,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,3.4,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,5.8,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,3.7,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,4.5,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,4.3,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,2.1,,,
20,03/08/2011,Turure u,Hemibrycon taeniurus,1,0,7.9,,,
20,03/08/2011,Turure u,Astyanax bimaculatus,1,0,6.1,,,
20,03/08/2011,Turure u,Astyanax bimaculatus,1,0,14,,,
20,03/08/2011,Turure u,Astyanax bimaculatus,1,0,18.1,,,
